Order Tracker,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Security,Side,Order Qty,Order Price,Order Value,Order Status,Remaining Qty,Reject Reason,Contra Broker,Account ID,Last Filled Quantity,Filled Qty,TIF,Expiry Date,Disclose Qty,Minimum Qty,Order Date and Time,Client Order Id,Last Change Time,Execution Id,Trader Report Id,Exchange Order Id,Exchange
TKYO.N0000,BUY,150,106.25,"15,937.50",FILLED,0,,IFL,CAS/92390-LI/0,150,150,DAY,,0,0,2025-12-16 05:29:24.0,92390LI0-wot0b9TLv,2025-12-16 10:59:24,E0PZzz5tRRrS,,O0Pa03vw0snn,CSE
TKYO.X0000,BUY,98,85.20,"8,349.60",FILLED,0,,MSB,CAS/92390-LI/0,98,98,DAY,,0,0,2025-12-15 07:58:38.0,92390LI0-wotZ4kWC7,2025-12-15 13:28:38,E0PZH1bxv9uE,,O0PZH6S0UUKN,CSE
SAMP.N0000,BUY,150,140.50,"21,075.00",FILLED,0,,BMS,CAS/92390-LI/0,20,150,DAY,,0,0,2025-12-15 07:53:34.0,92390LI0-woyy6rfi6,2025-12-15 13:23:34,E0PZH1bxv9Y0,,O0PZH6S0UVzg,CSE
LIOC.N0000,BUY,100,126.00,"12,600.00",FILLED,0,,FWS,CAS/92390-LI/0,100,100,DAY,,0,0,2025-12-15 07:40:10.0,92390LI0-woJJRHzEa,2025-12-15 13:10:10,E0PZH1bxv8Vp,,O0PZH6S0USIk,CSE
TKYO.X0000,BUY,100,85.30,"8,530.00",FILLED,0,,CAS,CAS/92390-LI/0,100,100,DAY,,0,0,2025-12-15 05:57:58.0,92390LI0-wo3hskua7,2025-12-15 11:27:58,E0PZH1bxv1L7,,O0PZH6S0US5k,CSE
SPEN.N0000,BUY,200,147.25,"29,450.00",FILLED,0,,JBS,CAS/92390-LI/0,200,200,DAY,,0,0,2025-12-12 08:43:32.0,92390LI0-womDlAC2E,2025-12-12 14:13:32,E0PX6IqGVJtq,,O0PX6NgJ4e4H,CSE
COMB.N0000,BUY,100,200.75,"20,075.00",FILLED,0,,ASI,CAS/92390-LI/0,100,100,DAY,,0,0,2025-12-12 08:43:19.0,92390LI0-wofW8FTv8,2025-12-12 14:13:19,E0PX6IqGVJqL,,O0PX6NgJ4ddC,CSE
LLUB.N0000,BUY,100,179.75,"17,975.00",FILLED,0,,FWS,CAS/92390-LI/0,100,100,DAY,,0,0,2025-12-12 08:39:05.0,92390LI0-wol7hlsZ6,2025-12-12 14:09:05,E0PX6IqGVJUI,,O0PX6NgJ4e1n,CSE
TKYO.N0000,BUY,250,108.75,"27,187.50",FILLED,0,,MSB,CAS/92390-LI/0,250,250,DAY,,0,0,2025-12-12 08:38:38.0,92390LI0-woz8sftJa,2025-12-12 14:08:38,E0PX6IqGVJR7,,O0PX6NgJ4dle,CSE
TKYO.X0000,BUY,200,87.20,"17,440.00",FILLED,0,,BMS,CAS/92390-LI/0,200,200,DAY,,0,0,2025-12-12 08:03:38.0,92390LI0-wosiHF5DC,2025-12-12 13:33:38,E0PX6IqGVH4m,,O0PX6NgJ4e0D,CSE
TKYO.N0000,BUY,100,108.75,"10,875.00",FILLED,0,,STS,CAS/92390-LI/0,100,100,DAY,,0,0,2025-12-10 08:54:56.0,92390LI0-woBE0ZqHJ,2025-12-10 14:24:56,E0PVeNsPSkfm,,O0PVeSiS1xqv,CSE
JKH.N0000,BUY,400,20.90,"8,360.00",FILLED,0,,JKB,CAS/92390-LI/0,400,400,DAY,,0,0,2025-12-10 08:49:37.0,92390LI0-woF3kWzZM,2025-12-10 14:19:38,E0PVeNsPSjzc,,O0PVeSiS1x3H,CSE
JKH.N0000,BUY,"1,000",20.80,"20,800.00",FILLED,0,,JKB,CAS/92390-LI/0,"1,000","1,000",DAY,,0,0,2025-12-08 07:05:24.0,92390LI0-wo8Q2YZXL,2025-12-08 12:35:24,E0PUCSuYPcc4,,O0PUCXkaz0gO,CSE
ACL.N0000,SELL,16,243.75,"3,900.00",FILLED,0,,CTS,CAS/92390-LI/0,11,16,DAY,,0,0,2025-12-08 06:43:50.0,92390LI0-woKwpDIlD,2025-12-08 12:13:50,E0PUCSuYPawD,,O0PUCXkaz1PL,CSE
SAMP.N0000,BUY,200,139.25,"27,850.00",FILLED,0,,DSA,CAS/92390-LI/0,200,200,DAY,,0,0,2025-12-08 06:22:50.0,92390LI0-wo3PnTUTA,2025-12-08 11:52:50,E0PUCSuYPZiR,,O0PUCXkaz0fb,CSE
COMB.N0000,BUY,150,195.00,"29,250.00",FILLED,0,,ARR,CAS/92390-LI/0,150,150,DAY,,0,0,2025-12-08 06:17:41.0,92390LI0-woHVvjNyX,2025-12-08 11:47:41,E0PUCSuYPZMU,,O0PUCXkaz0f0,CSE
JAT.N0000,SELL,50,47.70,"2,385.00",FILLED,0,,DSA,CAS/92390-LI/0,50,50,DAY,,0,0,2025-12-08 06:13:37.0,92390LI0-woSlo8qy7,2025-12-08 11:43:37,E0PUCSuYPZ5S,,O0PUCXkaz0WU,CSE
TJL.N0000,SELL,50,36.30,"1,815.00",FILLED,0,,BMS,CAS/92390-LI/0,30,50,DAY,,0,0,2025-12-08 06:13:00.0,92390LI0-wo4dqDJ5b,2025-12-08 11:43:00,E0PUCSuYPZ3G,,O0PUCXkaz0VI,CSE
UCAR.N0000,SELL,24,"1,213.25","29,118.00",FILLED,0,,CTS,CAS/92390-LI/0,19,24,DAY,,0,0,2025-12-08 06:12:43.0,92390LI0-woCBEB4Tl,2025-12-08 11:42:43,E0PUCSuYPZ1j,,O0PUCXkaz0Ta,CSE
JKH.N0000,BUY,950,21.80,"20,710.00",FILLED,0,,DSA,CAS/92390-LI/0,950,950,DAY,,0,0,2025-12-01 08:58:43.0,92390LI0-wouYyObiG,2025-12-01 14:28:43,E0PP7aqybwNp,,O0PP7fh1AzHU,CSE
COMB.N0000,BUY,100,200.00,"20,000.00",FILLED,0,,FWS,CAS/92390-LI/0,100,100,DAY,,0,0,2025-12-01 08:48:50.0,92390LI0-woBZLBrZW,2025-12-01 14:18:50,E0PP7aqybumd,,O0PP7fh1Az19,CSE
COMB.N0000,BUY,100,200.25,"20,025.00",FILLED,0,,HDF,CAS/92390-LI/0,100,100,DAY,,0,0,2025-12-01 08:48:26.0,92390LI0-woHz37jJB,2025-12-01 14:18:26,E0PP7aqybuj5,,O0PP7fh1Az8C,CSE
SAMP.N0000,BUY,100,140.00,"14,000.00",FILLED,0,,JBS,CAS/92390-LI/0,100,100,DAY,,0,0,2025-12-01 08:46:11.0,92390LI0-wo2EXAGWa,2025-12-01 14:16:11,E0PP7aqybuQI,,O0PP7fh1Az9U,CSE
SAMP.N0000,BUY,100,140.25,"14,025.00",FILLED,0,,AMA,CAS/92390-LI/0,100,100,DAY,,0,0,2025-12-01 08:43:25.0,92390LI0-woE1g4rmd,2025-12-01 14:13:25,E0PP7aqybu3B,,O0PP7fh1AyzO,CSE
DIAL.N0000,BUY,100,29.60,"2,960.00",FILLED,0,,LSL,CAS/92390-LI/0,100,100,DAY,,0,0,2025-11-25 08:40:24.0,92390LI0-wovDBU49D,2025-11-25 14:10:24,E0PKlpxPT145,,O0PKlunS2MwU,CSE
SAMP.N0000,BUY,50,147.25,"7,362.50",FILLED,0,,MSB,CAS/92390-LI/0,50,50,DAY,,0,0,2025-11-25 05:50:24.0,92390LI0-wo0aKfsrU,2025-11-25 11:20:25,E0PKlpxPSpbh,,O0PKlunS2BQn,CSE
JKH.N0000,BUY,500,22.40,"11,200.00",FILLED,0,,MSB,CAS/92390-LI/0,500,500,DAY,,0,0,2025-11-25 04:23:52.0,92390LI0-woMedT0dx,2025-11-25 09:53:52,E0PKlpxPShhl,,O0PKlunS2BFC,CSE
COMB.N0000,BUY,50,208.00,"10,400.00",FILLED,0,,JKB,CAS/92390-LI/0,50,50,DAY,,0,0,2025-11-25 04:00:00.0,92390LI0-wozfsV59p,2025-11-25 09:30:05,E0PKlpxPSeGu,,O0PKlunS2B5V,CSE
